dataset,sample_index,original_label,binary_label,model,lower,upper,boundary,positive_region
breast_cancer,539,1,1,owafrs,0.41591480944153997,0.843747406326645,0.42783259688510505,0.41591480944153997
breast_cancer,540,1,1,owafrs,0.41032674710985256,0.8519898741905799,0.44166312708072736,0.41032674710985256
breast_cancer,541,1,1,owafrs,0.4038136493514121,0.8494790986740812,0.44566544932266905,0.4038136493514121
breast_cancer,542,1,1,owafrs,0.4073933511891185,0.8490398652266485,0.4416465140375301,0.4073933511891185
breast_cancer,543,1,1,owafrs,0.40970992275283385,0.8436168135644045,0.4339068908115707,0.40970992275283385
breast_cancer,544,1,1,owafrs,0.4094927303509199,0.8533317295206174,0.44383899916969755,0.4094927303509199
breast_cancer,545,1,1,owafrs,0.4088663730717365,0.8524013418575039,0.4435349687857674,0.4088663730717365
breast_cancer,546,1,1,owafrs,0.4178831603740105,0.8518903626214359,0.4340072022474254,0.4178831603740105
breast_cancer,547,1,1,owafrs,0.41009166122666524,0.8529926061474953,0.44290094492083004,0.41009166122666524
breast_cancer,548,1,1,owafrs,0.41517488199953406,0.8530465325242494,0.43787165052471544,0.41517488199953406
breast_cancer,549,1,1,owafrs,0.41528085303709333,0.8504421787491487,0.4351613257120554,0.41528085303709333
breast_cancer,550,1,1,owafrs,0.42346232662426675,0.849075806827997,0.4256134802037303,0.42346232662426675
breast_cancer,551,1,1,owafrs,0.41042973249877407,0.8518726676568179,0.44144293515804384,0.41042973249877407
breast_cancer,552,1,1,owafrs,0.41160138069679125,0.8424829121634291,0.4308815314666378,0.41160138069679125
breast_cancer,553,1,1,owafrs,0.41764538590658407,0.8501959069436084,0.4325505210370243,0.41764538590658407
breast_cancer,554,1,1,owafrs,0.41026689408739986,0.8437773913388709,0.433510497251471,0.41026689408739986
breast_cancer,555,1,1,owafrs,0.4098980027025111,0.8461313223464277,0.43623331964391665,0.4098980027025111
breast_cancer,556,1,1,owafrs,0.41801078609454123,0.8505726505830531,0.4325618644885118,0.41801078609454123
breast_cancer,557,1,1,owafrs,0.42381638829336155,0.8411749113475803,0.4173585230542187,0.42381638829336155
breast_cancer,558,1,1,owafrs,0.40679688968491584,0.85055827467899,0.44376138499407425,0.40679688968491584
breast_cancer,559,1,1,owafrs,0.4103181890073946,0.8417408297188819,0.4314226407114872,0.4103181890073946
breast_cancer,560,1,1,owafrs,0.40653591564476443,0.8474036362141659,0.4408677205694015,0.40653591564476443
breast_cancer,561,1,1,owafrs,0.4283828409022278,0.8224964944059204,0.3941136535036927,0.4283828409022278
breast_cancer,562,0,0,owafrs,0.20302724862593122,0.5778719256593998,0.37484467703346863,0.20302724862593122
breast_cancer,563,0,0,owafrs,0.18312741566502921,0.5899717087289398,0.40684429306391057,0.18312741566502921
breast_cancer,564,0,0,owafrs,0.17202189897168008,0.5921599617623585,0.42013806279067845,0.17202189897168008
breast_cancer,565,0,0,owafrs,0.1606870553915748,0.5922595886219323,0.4315725332303575,0.1606870553915748
breast_cancer,566,0,0,owafrs,0.15437408033611708,0.5926244315692473,0.43825035123313016,0.15437408033611708
breast_cancer,567,0,0,owafrs,0.19257228310327673,0.5825570408283782,0.3899847577251015,0.19257228310327673
breast_cancer,568,1,1,owafrs,0.4246457480868828,0.8434217546985584,0.41877600661167563,0.4246457480868828
wine_class_0_vs_rest,0,0,1,itfrs,0.02278306099335181,0.9951212263851563,0.9723381653918045,0.02278306099335181
wine_class_0_vs_rest,1,0,1,itfrs,0.01309568800479144,0.9927875810866593,0.9796918930818679,0.01309568800479144
wine_class_0_vs_rest,2,0,1,itfrs,0.01400863940536401,0.9961216331649584,0.9821129937595944,0.01400863940536401
wine_class_0_vs_rest,3,0,1,itfrs,0.03483769766345446,0.9946660474739407,0.9598283498104863,0.03483769766345446
wine_class_0_vs_rest,4,0,1,itfrs,0.006987247728924895,0.9963019211485492,0.9893146734196243,0.006987247728924895
wine_class_0_vs_rest,5,0,1,itfrs,0.030680408082508714,0.9979991202808453,0.9673187121983365,0.030680408082508714
wine_class_0_vs_rest,6,0,1,itfrs,0.022445837218850517,0.996190065395244,0.9737442281763935,0.022445837218850517
wine_class_0_vs_rest,7,0,1,itfrs,0.021237976910789547,0.9953780396308821,0.9741400627200926,0.021237976910789547
wine_class_0_vs_rest,8,0,1,itfrs,0.019248541678145492,0.9946635169971665,0.975414975319021,0.019248541678145492
wine_class_0_vs_rest,9,0,1,itfrs,0.011186955388766906,0.9988591120938323,0.9876721567050654,0.011186955388766906
wine_class_0_vs_rest,10,0,1,itfrs,0.03597345139938546,0.997662017127765,0.9616885657283796,0.03597345139938546
wine_class_0_vs_rest,11,0,1,itfrs,0.019499297929857606,0.9976247042060057,0.9781254062761481,0.019499297929857606
wine_class_0_vs_rest,12,0,1,itfrs,0.02231488315781982,0.9976247042060057,0.9753098210481859,0.02231488315781982
wine_class_0_vs_rest,13,0,1,itfrs,0.026349863229032655,0.9913159608824061,0.9649660976533735,0.026349863229032655
wine_class_0_vs_rest,14,0,1,itfrs,0.03959026716065506,0.9904942746993509,0.9509040075386959,0.03959026716065506
wine_class_0_vs_rest,15,0,1,itfrs,0.020802775255387762,0.9964020027780235,0.9755992275226357,0.020802775255387762
wine_class_0_vs_rest,16,0,1,itfrs,0.02137828528682284,0.9978218842661404,0.9764435989793175,0.02137828528682284
wine_class_0_vs_rest,17,0,1,itfrs,0.01234343750267386,0.9978218842661404,0.9854784467634665,0.01234343750267386
wine_class_0_vs_rest,18,0,1,itfrs,0.04213454744901002,0.9965455984751196,0.9544110510261096,0.04213454744901002
wine_class_0_vs_rest,19,0,1,itfrs,0.013203644812847859,0.9961403357596752,0.9829366909468273,0.013203644812847859
wine_class_0_vs_rest,20,0,1,itfrs,0.01658615203539837,0.9973200782518906,0.9807339262164922,0.01658615203539837
wine_class_0_vs_rest,21,0,1,itfrs,0.008858207381674754,0.9956457607703373,0.9867875533886625,0.008858207381674754
wine_class_0_vs_rest,22,0,1,itfrs,0.012327947841891729,0.9971845983727847,0.984856650530893,0.012327947841891729
wine_class_0_vs_rest,23,0,1,itfrs,0.005745084899159814,0.9971560630642253,0.9914109781650655,0.005745084899159814
wine_class_0_vs_rest,24,0,1,itfrs,0.007725375099393084,0.9977307844908374,0.9900054093914443,0.007725375099393084
wine_class_0_vs_rest,25,0,1,itfrs,0.014302037906216536,0.9947000336391117,0.9803979957328952,0.014302037906216536
wine_class_0_vs_rest,26,0,1,itfrs,0.014605389624075649,0.9975810543274006,0.982975664703325,0.014605389624075649
wine_class_0_vs_rest,27,0,1,itfrs,0.015423450087446389,0.9973713321242392,0.9819478820367928,0.015423450087446389
wine_class_0_vs_rest,28,0,1,itfrs,0.012786095068125114,0.9964020027780235,0.9836159077098984,0.012786095068125114
wine_class_0_vs_rest,29,0,1,itfrs,0.01452301016660884,0.9971845983727847,0.9826615882061759,0.01452301016660884
wine_class_0_vs_rest,30,0,1,itfrs,0.01990629530756871,0.9963629656049631,0.9764566702973944,0.01990629530756871
wine_class_0_vs_rest,31,0,1,itfrs,0.024846387198417585,0.997662017127765,0.9728156299293474,0.024846387198417585
wine_class_0_vs_rest,32,0,1,itfrs,0.011327311820704677,0.9949443307807144,0.9836170189600097,0.011327311820704677
wine_class_0_vs_rest,33,0,1,itfrs,0.019019067926495214,0.9955599043003657,0.9765408363738705,0.019019067926495214
wine_class_0_vs_rest,34,0,1,itfrs,0.009188844938517349,0.9978287101422723,0.9886398652037549,0.009188844938517349
wine_class_0_vs_rest,35,0,1,itfrs,0.00498752080731768,0.9977307844908374,0.9927432636835197,0.00498752080731768
wine_class_0_vs_rest,36,0,1,itfrs,0.007142823584342595,0.9967857465470168,0.9896429229626742,0.007142823584342595
wine_class_0_vs_rest,37,0,1,itfrs,0.009675157593344474,0.9978287101422723,0.9881535525489278,0.009675157593344474
wine_class_0_vs_rest,38,0,1,itfrs,0.005936964372394438,0.9955440906821386,0.9896071263097441,0.005936964372394438
wine_class_0_vs_rest,39,0,1,itfrs,0.024706973384916897,0.9961403357596752,0.9714333623747583,0.024706973384916897
wine_class_0_vs_rest,40,0,1,itfrs,0.01234343750267386,0.9977509746840413,0.9854075371813674,0.01234343750267386
wine_class_0_vs_rest,41,0,1,itfrs,0.01519585978190452,0.993508284750005,0.9783124249681004,0.01519585978190452
wine_class_0_vs_rest,42,0,1,itfrs,0.016253209698826487,0.9963463061300825,0.980093096431256,0.016253209698826487
wine_class_0_vs_rest,43,0,1,itfrs,0.009625970237357229,0.9953780396308821,0.9857520693935249,0.009625970237357229
wine_class_0_vs_rest,44,0,1,itfrs,0.005626212300100519,0.9977509746840413,0.9921247623839408,0.005626212300100519
wine_class_0_vs_rest,45,0,1,itfrs,0.023265491905161806,0.993508284750005,0.9702427928448432,0.023265491905161806
wine_class_0_vs_rest,46,0,1,itfrs,0.023571623112052853,0.9952709128034177,0.9716992896913649,0.023571623112052853
wine_class_0_vs_rest,47,0,1,itfrs,0.011980973767873548,0.9988591120938323,0.9868781383259587,0.011980973767873548
wine_class_0_vs_rest,48,0,1,itfrs,0.01635031555865596,0.9957410187348075,0.9793907031761515,0.01635031555865596
wine_class_0_vs_rest,49,0,1,itfrs,0.021310362939451655,0.9958022306031726,0.974491867663721,0.021310362939451655
wine_class_0_vs_rest,50,0,1,itfrs,0.015152865812138927,0.9926519445986683,0.9774990787865294,0.015152865812138927
wine_class_0_vs_rest,51,0,1,itfrs,0.019121917670403832,0.9963019211485492,0.9771800034781454,0.019121917670403832
wine_class_0_vs_rest,52,0,1,itfrs,0.018035686220117197,0.9946660474739407,0.9766303612538235,0.018035686220117197
wine_class_0_vs_rest,53,0,1,itfrs,0.024535277309044368,0.9979991202808453,0.9734638429718009,0.024535277309044368
wine_class_0_vs_rest,54,0,1,itfrs,0.011689611533705624,0.9958871169004524,0.9841975053667468,0.011689611533705624
wine_class_0_vs_rest,55,0,1,itfrs,0.012778106353514285,0.9963629656049631,0.9835848592514488,0.012778106353514285
wine_class_0_vs_rest,56,0,1,itfrs,0.019288692689907294,0.9973200782518906,0.9780313855619833,0.019288692689907294
wine_class_0_vs_rest,57,0,1,itfrs,0.015195859781904408,0.9975810543274006,0.9823851945454962,0.015195859781904408
wine_class_0_vs_rest,58,0,1,itfrs,0.02117567078583471,0.9956752527293565,0.9744995819435218,0.02117567078583471
wine_class_0_vs_rest,59,1,0,itfrs,0.02355741648052434,0.9888526683362452,0.9652952518557208,0.02355741648052434
wine_class_0_vs_rest,60,1,0,itfrs,0.026275840195002842,0.9939949026316279,0.9677190624366251,0.026275840195002842
wine_class_0_vs_rest,61,1,0,itfrs,0.023749020369365437,0.9950750599390484,0.971326039569683,0.023749020369365437
wine_class_0_vs_rest,62,1,0,itfrs,0.009625970237357229,0.993393087263414,0.9837671170260568,0.009625970237357229
wine_class_0_vs_rest,63,1,0,itfrs,0.013203644812847748,0.9963437043779092,0.9831400595650615,0.013203644812847748
wine_class_0_vs_rest,64,1,0,itfrs,0.013792883256083743,0.9952155420998787,0.981422658843795,0.013792883256083743
wine_class_0_vs_rest,65,1,0,itfrs,0.007142823584342595,0.993393087263414,0.9862502636790714,0.007142823584342595
wine_class_0_vs_rest,66,1,0,itfrs,0.01234343750267386,0.9942969729284165,0.9819535354257426,0.01234343750267386
wine_class_0_vs_rest,67,1,0,itfrs,0.010633162274352181,0.9972485910903646,0.9866154288160124,0.010633162274352181
wine_class_0_vs_rest,68,1,0,itfrs,0.019019067926495214,0.9939607988677098,0.9749417309412146,0.019019067926495214
wine_class_0_vs_rest,69,1,0,itfrs,0.01814635578639956,0.9856854984710368,0.9675391426846373,0.01814635578639956
wine_class_0_vs_rest,70,1,0,itfrs,0.022956242830956763,0.9936297047752422,0.9706734619442854,0.022956242830956763
wine_class_0_vs_rest,71,1,0,itfrs,0.011961401696993001,0.9873141212546472,0.9753527195576542,0.011961401696993001
wine_class_0_vs_rest,72,1,0,itfrs,0.012682398678345419,0.9918881699350481,0.9792057712567027,0.012682398678345419
wine_class_0_vs_rest,73,1,0,itfrs,0.02109983128850601,0.9766475007833225,0.9555476694948165,0.02109983128850601
wine_class_0_vs_rest,74,1,0,itfrs,0.010232091472787586,0.9886726881792953,0.9784405967065077,0.010232091472787586
wine_class_0_vs_rest,75,1,0,itfrs,0.02137828528682284,0.9939949026316279,0.9726166173448051,0.02137828528682284
wine_class_0_vs_rest,76,1,0,itfrs,0.016253209698826487,0.9958022306031726,0.9795490209043461,0.016253209698826487
wine_class_0_vs_rest,77,1,0,itfrs,0.016632127929740892,0.9939949026316279,0.977362774701887,0.016632127929740892
wine_class_0_vs_rest,78,1,0,itfrs,0.015652692000268864,0.9900662099451812,0.9744135179449124,0.015652692000268864
wine_class_0_vs_rest,79,1,0,itfrs,0.007966969283328074,0.9939949026316279,0.9860279333482999,0.007966969283328074
wine_class_0_vs_rest,80,1,0,itfrs,0.020237094678496215,0.9970153037730894,0.9767782090945932,0.020237094678496215
wine_class_0_vs_rest,81,1,0,itfrs,0.00498752080731768,0.9969036617361383,0.9919161409288206,0.00498752080731768
wine_class_0_vs_rest,82,1,0,itfrs,0.013792883256083743,0.9964573359959061,0.9826644527398224,0.013792883256083743
wine_class_0_vs_rest,83,1,0,itfrs,0.019917721150040424,0.993508284750005,0.9735905635999645,0.019917721150040424
wine_class_0_vs_rest,84,1,0,itfrs,0.012594018991523903,0.9956752527293566,0.9830812337378327,0.012594018991523903
wine_class_0_vs_rest,85,1,0,itfrs,0.009873141906487803,0.9970457924028208,0.987172650496333,0.009873141906487803
wine_class_0_vs_rest,86,1,0,itfrs,0.015344784045510762,0.9964573359959061,0.9811125519503954,0.015344784045510762
wine_class_0_vs_rest,87,1,0,itfrs,0.018957881981487512,0.9959811413642564,0.9770232593827689,0.018957881981487512
wine_class_0_vs_rest,88,1,0,itfrs,0.017062760669107502,0.9964573359959061,0.9793945753267986,0.017062760669107502
wine_class_0_vs_rest,89,1,0,itfrs,0.011327311820704677,0.9964573359959061,0.9851300241752015,0.011327311820704677
wine_class_0_vs_rest,90,1,0,itfrs,0.014753345035449672,0.9967840948784122,0.9820307498429626,0.014753345035449672
wine_class_0_vs_rest,91,1,0,itfrs,0.019464726264203813,0.9962910805892409,0.9768263543250371,0.019464726264203813
wine_class_0_vs_rest,92,1,0,itfrs,0.015947569067189638,0.9967840948784122,0.9808365258112226,0.015947569067189638
wine_class_0_vs_rest,93,1,0,itfrs,0.009625970237357229,0.9949178728949787,0.9852919026576215,0.009625970237357229
wine_class_0_vs_rest,94,1,0,itfrs,0.015867102710311554,0.9951425490545406,0.979275446344229,0.015867102710311554
wine_class_0_vs_rest,95,1,0,itfrs,0.021646793357363414,0.9900662099451812,0.9684194165878178,0.021646793357363414
wine_class_0_vs_rest,96,1,0,itfrs,0.01754594203786264,0.9867963551871521,0.9692504131492895,0.01754594203786264
wine_class_0_vs_rest,97,1,0,itfrs,0.013193667704298084,0.9970457924028208,0.9838521246985227,0.013193667704298084
wine_class_0_vs_rest,98,1,0,itfrs,0.005626212300100519,0.9963437043779092,0.9907174920778087,0.005626212300100519
wine_class_0_vs_rest,99,1,0,itfrs,0.015450334023395018,0.9908421786843689,0.9753918446609738,0.015450334023395018
wine_class_0_vs_rest,100,1,0,itfrs,0.008448355515000339,0.9949555420876061,0.9865071865726057,0.008448355515000339
wine_class_0_vs_rest,101,1,0,itfrs,0.01332452239664128,0.9971560630642253,0.983831540667584,0.01332452239664128
wine_class_0_vs_rest,102,1,0,itfrs,0.006987247728924895,0.9969982801039466,0.9900110323750217,0.006987247728924895
wine_class_0_vs_rest,103,1,0,itfrs,0.013949634283277335,0.9946299918587085,0.9806803575754311,0.013949634283277335
wine_class_0_vs_rest,104,1,0,itfrs,0.008111830064951864,0.9972485910903646,0.9891367610254127,0.008111830064951864
wine_class_0_vs_rest,105,1,0,itfrs,0.02855912581841491,0.9886726881792953,0.9601135623608804,0.02855912581841491
wine_class_0_vs_rest,106,1,0,itfrs,0.013434733841665936,0.9978218842661404,0.9843871504244744,0.013434733841665936
wine_class_0_vs_rest,107,1,0,itfrs,0.015947569067189638,0.9955599043003657,0.979612335233176,0.015947569067189638
wine_class_0_vs_rest,108,1,0,itfrs,0.015423450087446389,0.996244220982289,0.9808207708948427,0.015423450087446389
wine_class_0_vs_rest,109,1,0,itfrs,0.013222059648228202,0.9956752527293566,0.9824531930811284,0.013222059648228202
wine_class_0_vs_rest,110,1,0,itfrs,0.02174717955610994,0.9884533225336587,0.9667061429775488,0.02174717955610994
wine_class_0_vs_rest,111,1,0,itfrs,0.011660787428707131,0.9949393201817224,0.9832785327530152,0.011660787428707131
wine_class_0_vs_rest,112,1,0,itfrs,0.014302037906216536,0.9924646916073667,0.9781626537011502,0.014302037906216536
wine_class_0_vs_rest,113,1,0,itfrs,0.023013601247071303,0.9961216331649584,0.9731080319178871,0.023013601247071303
wine_class_0_vs_rest,114,1,0,itfrs,0.0157727082426643,0.9963437043779092,0.9805709961352449,0.0157727082426643
wine_class_0_vs_rest,115,1,0,itfrs,0.03126113798037311,0.9899297576520775,0.9586686196717044,0.03126113798037311
wine_class_0_vs_rest,116,1,0,itfrs,0.015344784045510762,0.9978218842661404,0.9824771002206296,0.015344784045510762
wine_class_0_vs_rest,117,1,0,itfrs,0.0157727082426643,0.9959396874926802,0.980166979250016,0.0157727082426643
wine_class_0_vs_rest,118,1,0,itfrs,0.015047644974556906,0.9958762945154984,0.9808286495409415,0.015047644974556906
wine_class_0_vs_rest,119,1,0,itfrs,0.013222059648228202,0.994851584096263,0.9816295244480348,0.013222059648228202
wine_class_0_vs_rest,120,1,0,itfrs,0.016823634145417654,0.9961277295715733,0.9793040954261556,0.016823634145417654
wine_class_0_vs_rest,121,1,0,itfrs,0.03127998551874822,0.9743766179947567,0.9430966324760085,0.03127998551874822
wine_class_0_vs_rest,122,1,0,itfrs,0.016393072460872182,0.9939949026316279,0.9776018301707557,0.016393072460872182
wine_class_0_vs_rest,123,1,0,itfrs,0.016041496442208092,0.9890753290345664,0.9730338325923583,0.016041496442208092
wine_class_0_vs_rest,124,1,0,itfrs,0.010700973071263276,0.9884533225336587,0.9777523494623954,0.010700973071263276
wine_class_0_vs_rest,125,1,0,itfrs,0.013045130934090765,0.9969982801039466,0.9839531491698559,0.013045130934090765
wine_class_0_vs_rest,126,1,0,itfrs,0.014092223970647022,0.9967582078001354,0.9826659838294883,0.014092223970647022
wine_class_0_vs_rest,127,1,0,itfrs,0.015009096960841517,0.9892671474000189,0.9742580504391773,0.015009096960841517
wine_class_0_vs_rest,128,1,0,itfrs,0.013203644812847748,0.9959890405018532,0.9827853956890055,0.013203644812847748
wine_class_0_vs_rest,129,1,0,itfrs,0.01238800300685805,0.994851584096263,0.9824635810894049,0.01238800300685805
wine_class_0_vs_rest,130,2,0,itfrs,0.024654427113506072,0.9886726881792953,0.9640182610657893,0.024654427113506072
wine_class_0_vs_rest,131,2,0,itfrs,0.02080616366086685,0.9976247042060057,0.9768185405451388,0.02080616366086685
wine_class_0_vs_rest,132,2,0,itfrs,0.024806051340180435,0.9947000336391117,0.9698939822989313,0.024806051340180435
wine_class_0_vs_rest,133,2,0,itfrs,0.024654427113506072,0.9976247042060057,0.9729702770924996,0.024654427113506072
wine_class_0_vs_rest,134,2,0,itfrs,0.029633922960958792,0.9952264580946144,0.9655925351336556,0.029633922960958792
wine_class_0_vs_rest,135,2,0,itfrs,0.027524383232636618,0.994851584096263,0.9673272008636263,0.027524383232636618
wine_class_0_vs_rest,136,2,0,itfrs,0.03607074827997514,0.9947000336391117,0.9586292853591366,0.03607074827997514
wine_class_0_vs_rest,137,2,0,itfrs,0.04077245468024149,0.9947000336391117,0.9539275789588703,0.04077245468024149
wine_class_0_vs_rest,138,2,0,itfrs,0.026568347577083373,0.9970153037730894,0.9704469561960061,0.026568347577083373
wine_class_0_vs_rest,139,2,0,itfrs,0.022666079275876494,0.9941786785495984,0.9715125992737219,0.022666079275876494
wine_class_0_vs_rest,140,2,0,itfrs,0.024925448217169244,0.9978218842661405,0.9728964360489712,0.024925448217169244
wine_class_0_vs_rest,141,2,0,itfrs,0.01608717595836795,0.992507738059066,0.976420562100698,0.01608717595836795
wine_class_0_vs_rest,142,2,0,itfrs,0.021528235602199297,0.9969912045001789,0.9754629688979796,0.021528235602199297
wine_class_0_vs_rest,143,2,0,itfrs,0.018459330282230457,0.9923758761154281,0.9739165458331976,0.018459330282230457
wine_class_0_vs_rest,144,2,0,itfrs,0.019884127637837534,0.9928400825557365,0.972955954917899,0.019884127637837534
wine_class_0_vs_rest,145,2,0,itfrs,0.019729580400546398,0.9979263479131341,0.9781967675125877,0.019729580400546398
wine_class_0_vs_rest,146,2,0,itfrs,0.04549758058170472,0.9936125129156275,0.9481149323339227,0.04549758058170472
wine_class_0_vs_rest,147,2,0,itfrs,0.021575259687679815,0.9962264195807677,0.9746511598930879,0.021575259687679815
wine_class_0_vs_rest,148,2,0,itfrs,0.023804887210591263,0.997810813432498,0.9740059262219067,0.023804887210591263
wine_class_0_vs_rest,149,2,0,itfrs,0.024683641325257466,0.9959948184206989,0.9713111770954415,0.024683641325257466
wine_class_0_vs_rest,150,2,0,itfrs,0.02425683476958651,0.9956051498713794,0.9713483151017929,0.02425683476958651
wine_class_0_vs_rest,151,2,0,itfrs,0.028351328398139253,0.9956051498713794,0.9672538214732401,0.028351328398139253
wine_class_0_vs_rest,152,2,0,itfrs,0.0289775782580437,0.992507738059066,0.9635301598010223,0.0289775782580437
wine_class_0_vs_rest,153,2,0,itfrs,0.03191982549986527,0.9928775650203437,0.9609577395204785,0.03191982549986527
wine_class_0_vs_rest,154,2,0,itfrs,0.025055127807464994,0.9952264580946144,0.9701713302871494,0.025055127807464994
wine_class_0_vs_rest,155,2,0,itfrs,0.03464861950412279,0.9964020027780235,0.9617533832739007,0.03464861950412279
wine_class_0_vs_rest,156,2,0,itfrs,0.024009296205673047,0.9962264195807677,0.9722171233750947,0.024009296205673047
wine_class_0_vs_rest,157,2,0,itfrs,0.025306189163001314,0.9939607988677098,0.9686546097047085,0.025306189163001314
wine_class_0_vs_rest,158,2,0,itfrs,0.027287835032206886,0.9936180968323994,0.9663302618001925,0.027287835032206886
wine_class_0_vs_rest,159,2,0,itfrs,0.027641912613801,0.9936180968323994,0.9659761842185984,0.027641912613801
wine_class_0_vs_rest,160,2,0,itfrs,0.023862354710707967,0.9946635169971665,0.9708011622864585,0.023862354710707967
wine_class_0_vs_rest,161,2,0,itfrs,0.01943311600641029,0.9959396874926802,0.97650657148627,0.01943311600641029
wine_class_0_vs_rest,162,2,0,itfrs,0.02378283936453962,0.9978218842661405,0.9740390449016009,0.02378283936453962
wine_class_0_vs_rest,163,2,0,itfrs,0.016561678824212667,0.9979263479131341,0.9813646690889214,0.016561678824212667
wine_class_0_vs_rest,164,2,0,itfrs,0.022956242830956763,0.9983827004416953,0.9754264576107385,0.022956242830956763
wine_class_0_vs_rest,165,2,0,itfrs,0.027116641355399262,0.9970153037730894,0.9698986624176902,0.027116641355399262
wine_class_0_vs_rest,166,2,0,itfrs,0.023470990842143435,0.9944302690323077,0.9709592781901643,0.023470990842143435
wine_class_0_vs_rest,167,2,0,itfrs,0.024863963108399112,0.9969237503398547,0.9720597872314556,0.024863963108399112
wine_class_0_vs_rest,168,2,0,itfrs,0.01754262161437281,0.9965707080492155,0.9790280864348427,0.01754262161437281
wine_class_0_vs_rest,169,2,0,itfrs,0.019372743807617887,0.991103325113426,0.9717305813058081,0.019372743807617887
wine_class_0_vs_rest,170,2,0,itfrs,0.022262210745777833,0.9958762945154984,0.9736140837697206,0.022262210745777833
wine_class_0_vs_rest,171,2,0,itfrs,0.025858083453488834,0.9953820794677145,0.9695239960142257,0.025858083453488834
wine_class_0_vs_rest,172,2,0,itfrs,0.023391896932918654,0.9983827004416953,0.9749908035087766,0.023391896932918654
wine_class_0_vs_rest,173,2,0,itfrs,0.026275840195002842,0.9964020027780235,0.9701261625830206,0.026275840195002842
wine_class_0_vs_rest,174,2,0,itfrs,0.02425683476958651,0.997810813432498,0.9735539786629115,0.02425683476958651
wine_class_0_vs_rest,175,2,0,itfrs,0.027287835032206886,0.9948479207251983,0.9675600856929915,0.027287835032206886
wine_class_0_vs_rest,176,2,0,itfrs,0.022315634983791854,0.9940027881155514,0.9716871531317596,0.022315634983791854
wine_class_0_vs_rest,177,2,0,itfrs,0.025623382005243278,0.9943365620626216,0.9687131800573783,0.025623382005243278
wine_class_0_vs_rest,0,0,1,vqrs,0.0,0.4752248743102599,0.4752248743102599,0.0
wine_class_0_vs_rest,1,0,1,vqrs,0.0,0.4678826673303588,0.4678826673303588,0.0
wine_class_0_vs_rest,2,0,1,vqrs,0.0,0.46690397570419434,0.46690397570419434,0.0
wine_class_0_vs_rest,3,0,1,vqrs,0.0,0.47784468247826123,0.47784468247826123,0.0
wine_class_0_vs_rest,4,0,1,vqrs,0.0,0.46008067451363494,0.46008067451363494,0.0
wine_class_0_vs_rest,5,0,1,vqrs,0.0,0.4740994410763277,0.4740994410763277,0.0
wine_class_0_vs_rest,6,0,1,vqrs,0.0,0.4747929341685518,0.4747929341685518,0.0
wine_class_0_vs_rest,7,0,1,vqrs,0.0,0.47269133968930194,0.47269133968930194,0.0
wine_class_0_vs_rest,8,0,1,vqrs,0.0,0.47166652434612405,0.47166652434612405,0.0
wine_class_0_vs_rest,9,0,1,vqrs,0.0,0.4711591895833001,0.4711591895833001,0.0
wine_class_0_vs_rest,10,0,1,vqrs,0.0,0.47586911934173953,0.47586911934173953,0.0
wine_class_0_vs_rest,11,0,1,vqrs,0.0,0.4686374280214182,0.4686374280214182,0.0
wine_class_0_vs_rest,12,0,1,vqrs,0.0,0.4694200517037566,0.4694200517037566,0.0
wine_class_0_vs_rest,13,0,1,vqrs,0.0,0.47190971650091224,0.47190971650091224,0.0
wine_class_0_vs_rest,14,0,1,vqrs,0.0,0.4750475516992308,0.4750475516992308,0.0
wine_class_0_vs_rest,15,0,1,vqrs,0.0,0.46892667454468767,0.46892667454468767,0.0
wine_class_0_vs_rest,16,0,1,vqrs,0.0,0.46922046464025596,0.46922046464025596,0.0
wine_class_0_vs_rest,17,0,1,vqrs,0.0,0.46580512520466016,0.46580512520466016,0.0
wine_class_0_vs_rest,18,0,1,vqrs,0.0,0.4809083501097316,0.4809083501097316,0.0
wine_class_0_vs_rest,19,0,1,vqrs,0.0,0.4685184047998086,0.4685184047998086,0.0
wine_class_0_vs_rest,20,0,1,vqrs,0.0,0.47107359290453926,0.47107359290453926,0.0
wine_class_0_vs_rest,21,0,1,vqrs,0.0,0.46454905203844926,0.46454905203844926,0.0
wine_class_0_vs_rest,22,0,1,vqrs,0.0,0.47444948902650347,0.47444948902650347,0.0
wine_class_0_vs_rest,23,0,1,vqrs,0.0,0.46839643968422623,0.46839643968422623,0.0
wine_class_0_vs_rest,24,0,1,vqrs,0.0,0.47034684617201766,0.47034684617201766,0.0
wine_class_0_vs_rest,25,0,1,vqrs,0.0,0.4608427870756951,0.4608427870756951,0.0
wine_class_0_vs_rest,26,0,1,vqrs,0.0,0.46795447441131416,0.46795447441131416,0.0
wine_class_0_vs_rest,27,0,1,vqrs,0.0,0.46686915435513204,0.46686915435513204,0.0
wine_class_0_vs_rest,28,0,1,vqrs,0.0,0.46790225745649455,0.46790225745649455,0.0
wine_class_0_vs_rest,29,0,1,vqrs,0.0,0.47126773408941475,0.47126773408941475,0.0
wine_class_0_vs_rest,30,0,1,vqrs,0.0,0.4675909701684409,0.4675909701684409,0.0
wine_class_0_vs_rest,31,0,1,vqrs,0.0,0.47549991960438837,0.47549991960438837,0.0
wine_class_0_vs_rest,32,0,1,vqrs,0.0,0.4627894089467797,0.4627894089467797,0.0
wine_class_0_vs_rest,33,0,1,vqrs,0.0,0.46341426645086076,0.46341426645086076,0.0
